year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,1,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",240.00,60.00,24.57,0.38,12.02,0.00,23.02,8.00,0.00,4989.00,2479.00,27.00,615.00,0.00,1868.00
2023,1,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",237.00,50.00,18.03,2.43,9.20,0.00,20.33,5.00,0.00,3617.00,1478.00,369.00,496.00,0.00,1274.00
2023,1,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",216.00,46.00,16.01,0.84,15.99,0.00,13.16,6.00,0.00,2140.00,585.00,93.00,565.00,0.00,897.00
2023,1,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3937.00,831.00,208.18,18.02,270.00,4.60,330.20,57.00,3.00,74394.00,25488.00,1638.00,15134.00,316.00,31818.00
2023,1,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",200.00,47.00,21.08,1.44,7.52,0.75,16.21,3.00,0.00,3014.00,1137.00,210.00,508.00,18.00,1141.00
2023,1,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",441.00,106.00,31.13,2.73,47.10,0.35,24.70,10.00,0.00,6420.00,1649.00,581.00,2134.00,33.00,2023.00
2023,1,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",230.00,40.00,18.59,0.06,5.86,0.00,15.48,5.00,0.00,2635.00,1251.00,5.00,371.00,0.00,1008.00
2023,1,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2966.00,537.00,146.50,17.29,150.62,1.38,221.21,22.00,3.00,47304.00,16751.00,1784.00,7407.00,38.00,21324.00
2023,1,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4718.00,986.00,258.92,27.27,394.40,3.97,301.43,39.00,7.00,82764.00,34232.00,3110.00,17779.00,149.00,27494.00
2023,1,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",492.00,117.00,36.18,3.56,30.54,1.00,45.72,8.00,0.00,9616.00,3482.00,285.00,1439.00,24.00,4386.00
2023,1,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",108.00,41.00,20.19,0.71,7.31,0.00,12.79,5.00,3.00,2878.00,1492.00,56.00,269.00,0.00,1061.00
2023,1,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",182.00,37.00,8.98,2.07,10.95,0.00,15.00,3.00,0.00,2129.00,591.00,204.00,449.00,0.00,885.00
2023,1,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",100.00,19.00,9.32,0.65,1.49,1.00,6.54,1.00,0.00,941.00,433.00,46.00,60.00,23.00,379.00
2023,1,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",59.00,20.00,3.46,0.85,6.25,0.00,9.44,1.00,0.00,1243.00,270.00,293.00,214.00,0.00,466.00
2023,1,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",784.00,167.00,58.68,5.91,24.80,3.77,73.84,10.00,2.00,13313.00,5504.00,503.00,1511.00,93.00,5702.00
2023,1,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",260.00,60.00,22.93,3.11,15.31,0.00,18.65,5.00,0.00,4310.00,1118.00,301.00,870.00,0.00,2021.00
2023,1,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",181.00,36.00,17.30,0.27,8.81,0.00,9.62,4.00,4.00,1841.00,853.00,31.00,376.00,0.00,581.00
2023,1,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",56.00,9.00,1.74,1.89,1.52,0.00,3.85,0.00,0.00,681.00,57.00,61.00,35.00,0.00,528.00
2023,1,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",441.00,93.00,27.41,3.73,41.03,0.00,20.83,11.00,1.00,7503.00,1815.00,327.00,2100.00,0.00,3261.00
2023,1,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",668.00,185.00,49.81,3.50,82.31,1.89,47.49,13.00,0.00,11279.00,3916.00,860.00,3542.00,193.00,2768.00
2023,1,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",563.00,159.00,54.62,3.27,42.08,0.00,59.03,8.00,0.00,8908.00,3100.00,179.00,1521.00,0.00,4108.00
2023,1,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",175.00,44.00,12.17,2.90,10.82,0.00,18.12,3.00,1.00,3106.00,646.00,648.00,478.00,0.00,1334.00
2023,1,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",143.00,28.00,12.35,0.68,9.54,0.00,5.43,5.00,2.00,1453.00,622.00,104.00,347.00,0.00,380.00
2023,1,AA,American Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",62.00,22.00,8.14,0.00,9.50,0.00,4.35,3.00,2.00,1916.00,844.00,0.00,554.00,0.00,518.00
2023,1,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",145.00,34.00,12.47,0.00,10.56,0.00,10.97,4.00,0.00,2068.00,941.00,0.00,572.00,0.00,555.00
2023,1,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",431.00,68.00,26.46,1.73,14.80,0.00,25.00,6.00,2.00,5935.00,2546.00,355.00,645.00,0.00,2389.00
2023,1,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",759.00,204.00,62.60,4.17,87.43,2.58,47.23,15.00,4.00,13652.00,4617.00,217.00,4292.00,121.00,4405.00
2023,1,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",136.00,35.00,15.65,0.00,9.01,0.00,10.34,3.00,0.00,2113.00,869.00,0.00,488.00,0.00,756.00
2023,1,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",357.00,77.00,29.16,4.93,29.19,0.00,13.71,1.00,1.00,4138.00,1583.00,268.00,1348.00,0.00,939.00
2023,1,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",339.00,74.00,32.94,2.19,20.95,0.00,17.93,8.00,0.00,5030.00,2341.00,462.00,926.00,0.00,1301.00
2023,1,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",234.00,48.00,17.85,0.00,11.81,0.00,18.34,5.00,0.00,2705.00,991.00,0.00,657.00,0.00,1057.00
2023,1,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",568.00,117.00,37.14,4.04,46.24,0.00,29.58,14.00,4.00,6350.00,2379.00,306.00,1691.00,0.00,1974.00
2023,1,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",194.00,44.00,11.39,2.17,20.44,0.00,9.99,7.00,1.00,2596.00,558.00,109.00,1328.00,0.00,601.00
2023,1,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",486.00,111.00,39.31,3.39,23.17,0.00,45.12,9.00,1.00,7315.00,2340.00,308.00,829.00,0.00,3838.00
2023,1,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",201.00,32.00,8.88,0.00,14.62,0.00,8.50,0.00,0.00,3670.00,1830.00,0.00,732.00,0.00,1108.00
2023,1,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",43.00,12.00,5.63,0.71,5.30,0.00,0.35,0.00,0.00,476.00,235.00,32.00,195.00,0.00,14.00
2023,1,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",112.00,31.00,6.34,0.86,9.74,0.37,13.69,1.00,0.00,1563.00,231.00,89.00,305.00,14.00,924.00
2023,1,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1079.00,278.00,79.07,9.63,87.33,2.36,99.61,28.00,1.00,18573.00,4454.00,1393.00,4094.00,68.00,8564.00
2023,1,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",186.00,49.00,18.75,0.59,11.83,0.06,17.77,5.00,0.00,2357.00,873.00,19.00,418.00,2.00,1045.00
2023,1,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",362.00,74.00,22.90,2.44,22.67,0.00,25.99,6.00,0.00,5042.00,1663.00,151.00,948.00,0.00,2280.00
2023,1,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",135.00,43.00,19.24,0.81,7.73,0.00,15.22,2.00,0.00,3754.00,1903.00,106.00,416.00,0.00,1329.00
2023,1,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",109.00,34.00,11.56,2.85,8.31,0.00,11.28,2.00,2.00,4056.00,577.00,812.00,422.00,0.00,2245.00
2023,1,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",68.00,17.00,6.28,0.89,2.00,0.00,7.82,2.00,0.00,2367.00,1444.00,50.00,87.00,0.00,786.00
2023,1,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",62.00,11.00,3.87,0.00,1.73,0.00,5.40,1.00,0.00,601.00,121.00,0.00,54.00,0.00,426.00
2023,1,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",51.00,4.00,1.92,0.00,0.30,0.00,1.78,2.00,2.00,247.00,135.00,0.00,22.00,0.00,90.00
2023,1,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1119.00,181.00,45.98,5.82,69.62,4.18,55.40,20.00,1.00,7483.00,2082.00,248.00,2007.00,147.00,2999.00
2023,1,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",67.00,18.00,7.35,0.96,6.29,0.00,3.41,0.00,0.00,630.00,195.00,157.00,199.00,0.00,79.00
2023,1,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",250.00,63.00,15.65,1.40,36.37,0.00,9.58,12.00,3.00,2872.00,1208.00,56.00,1307.00,0.00,301.00
2023,1,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",58.00,8.00,3.86,0.32,1.25,0.00,2.57,1.00,0.00,391.00,184.00,29.00,22.00,0.00,156.00
2023,1,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",52.00,13.00,6.63,0.00,2.56,0.00,3.81,1.00,0.00,630.00,421.00,0.00,99.00,0.00,110.00
2023,1,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",148.00,18.00,8.67,0.00,5.11,0.00,4.22,1.00,0.00,649.00,277.00,0.00,196.00,0.00,176.00
2023,1,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",178.00,70.00,9.03,0.79,53.56,0.00,6.62,0.00,2.00,2623.00,526.00,114.00,1745.00,0.00,238.00
2023,1,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",30.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,29.00,0.00,0.00,0.00,0.00,29.00
2023,1,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",145.00,21.00,5.59,1.17,6.53,0.00,7.71,2.00,2.00,822.00,327.00,47.00,197.00,0.00,251.00
2023,1,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,9.00,1.00,0.00,6.00,0.00,2.00,0.00,0.00,446.00,89.00,0.00,173.00,0.00,184.00
2023,1,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",59.00,19.00,4.96,1.00,8.42,0.00,4.62,0.00,0.00,672.00,203.00,64.00,238.00,0.00,167.00
2023,1,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60.00,11.00,1.74,0.00,3.82,0.00,5.44,0.00,1.00,412.00,71.00,0.00,84.00,0.00,257.00
2023,1,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",27.00,5.00,0.09,0.00,4.05,0.00,0.86,0.00,0.00,163.00,5.00,0.00,118.00,0.00,40.00
2023,1,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",31.00,4.00,1.17,0.00,1.59,0.00,1.24,0.00,0.00,112.00,41.00,0.00,34.00,0.00,37.00
2023,1,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",24.00,3.00,1.07,0.00,1.01,0.00,0.92,0.00,1.00,101.00,40.00,0.00,31.00,0.00,30.00
2023,1,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31.00,13.00,2.80,0.00,8.79,0.00,1.40,0.00,0.00,462.00,174.00,0.00,244.00,0.00,44.00
2023,1,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",56.00,10.00,2.15,0.00,6.05,0.00,1.80,2.00,0.00,679.00,485.00,0.00,136.00,0.00,58.00
2023,1,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155.00,37.00,7.67,0.47,25.36,0.00,3.49,0.00,0.00,1369.00,425.00,9.00,736.00,0.00,199.00
2023,1,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",143.00,44.00,7.51,0.00,23.68,0.00,12.81,0.00,0.00,1800.00,436.00,0.00,826.00,0.00,538.00
2023,1,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",155.00,26.00,9.72,1.18,10.99,0.00,4.11,7.00,0.00,1801.00,1067.00,38.00,373.00,0.00,323.00
2023,1,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",28.00,6.00,1.00,0.00,5.00,0.00,0.00,1.00,0.00,217.00,121.00,0.00,96.00,0.00,0.00
2023,1,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",28.00,6.00,4.07,0.00,0.09,0.00,1.84,1.00,0.00,271.00,226.00,0.00,8.00,0.00,37.00
2023,1,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",269.00,78.00,16.24,2.02,41.82,0.00,17.92,8.00,3.00,4331.00,1053.00,114.00,2172.00,0.00,992.00
2023,1,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",218.00,30.00,8.67,0.20,11.96,0.00,9.18,0.00,1.00,1084.00,405.00,10.00,346.00,0.00,323.00
2023,1,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",135.00,41.00,10.46,1.00,24.46,0.96,4.12,2.00,2.00,2623.00,736.00,16.00,1473.00,22.00,376.00
2023,1,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",162.00,48.00,16.37,0.32,17.11,0.48,13.73,0.00,0.00,1900.00,777.00,6.00,466.00,12.00,639.00
2023,1,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",326.00,106.00,22.24,1.59,63.91,0.00,18.26,5.00,7.00,5752.00,1305.00,105.00,2651.00,0.00,1691.00
2023,1,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",110.00,31.00,9.02,0.95,13.79,0.00,7.23,1.00,0.00,2023.00,820.00,20.00,630.00,0.00,553.00
2023,1,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,15.00,5.58,0.00,7.88,0.00,1.54,0.00,0.00,520.00,234.00,0.00,255.00,0.00,31.00
2023,1,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",31.00,8.00,4.87,0.81,0.74,0.00,1.58,0.00,0.00,478.00,359.00,21.00,43.00,0.00,55.00
2023,1,AS,Alaska Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",27.00,9.00,1.45,0.20,4.36,0.00,3.00,0.00,0.00,274.00,32.00,8.00,173.00,0.00,61.00
2023,1,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",268.00,72.00,20.02,0.75,32.17,1.02,18.03,1.00,5.00,3783.00,1183.00,89.00,1541.00,47.00,923.00
2023,1,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",334.00,57.00,21.16,6.86,16.51,0.00,12.47,13.00,6.00,2782.00,1349.00,318.00,604.00,0.00,511.00
2023,1,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",186.00,48.00,11.78,2.79,26.90,0.00,6.53,1.00,7.00,2545.00,922.00,263.00,1082.00,0.00,278.00
2023,1,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",182.00,23.00,5.50,0.00,5.11,0.00,12.38,3.00,5.00,1048.00,272.00,0.00,178.00,0.00,598.00
2023,1,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",553.00,133.00,33.51,1.49,50.93,0.00,47.07,2.00,0.00,7886.00,2161.00,98.00,2336.00,0.00,3291.00
2023,1,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",868.00,215.00,53.82,2.36,88.54,1.08,69.20,18.00,0.00,11321.00,2819.00,175.00,2939.00,152.00,5236.00
2023,1,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",108.00,26.00,7.85,1.00,15.70,0.00,1.44,0.00,9.00,1102.00,371.00,24.00,598.00,0.00,109.00
2023,1,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",38.00,10.00,2.39,0.00,4.56,0.00,3.05,1.00,0.00,305.00,87.00,0.00,112.00,0.00,106.00
2023,1,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",223.00,53.00,17.92,4.58,24.88,0.00,5.62,3.00,4.00,2826.00,795.00,659.00,1167.00,0.00,205.00
2023,1,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",31.00,7.00,1.35,1.00,3.97,0.00,0.68,0.00,0.00,719.00,85.00,433.00,96.00,0.00,105.00
2023,1,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",25.00,5.00,1.27,0.00,2.10,0.00,1.63,0.00,0.00,297.00,38.00,0.00,49.00,0.00,210.00
2023,1,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",49.00,12.00,1.49,0.61,6.27,0.00,3.63,1.00,0.00,522.00,74.00,34.00,284.00,0.00,130.00
2023,1,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31.00,7.00,1.20,0.93,2.51,0.00,2.36,0.00,0.00,193.00,41.00,28.00,85.00,0.00,39.00
2023,1,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",74.00,17.00,7.29,0.00,4.94,0.00,4.77,0.00,0.00,811.00,458.00,0.00,158.00,0.00,195.00
2023,1,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",243.00,88.00,11.59,2.54,63.30,0.14,10.44,2.00,8.00,4633.00,542.00,148.00,3018.00,3.00,922.00
2023,1,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",25.00,6.00,2.95,0.00,2.40,0.00,0.64,1.00,0.00,320.00,220.00,0.00,81.00,0.00,19.00
2023,1,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",28.00,8.00,1.50,0.00,5.75,0.00,0.75,0.00,0.00,347.00,139.00,0.00,193.00,0.00,15.00
2023,1,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",60.00,6.00,1.85,0.00,2.50,0.00,1.65,0.00,0.00,180.00,65.00,0.00,39.00,0.00,76.00
2023,1,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",114.00,15.00,4.67,0.00,5.93,0.00,4.40,1.00,0.00,783.00,402.00,0.00,162.00,0.00,219.00
2023,1,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",185.00,45.00,10.54,0.00,27.71,0.00,6.74,2.00,0.00,1587.00,385.00,0.00,889.00,0.00,313.00
2023,1,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",60.00,7.00,2.00,0.00,1.32,0.00,3.68,1.00,0.00,162.00,35.00,0.00,27.00,0.00,100.00
2023,1,AS,Alaska Airlines Inc.,PAE,"Everett, WA: Snohomish County",98.00,15.00,3.26,0.00,4.66,0.00,7.08,0.00,1.00,826.00,267.00,0.00,125.00,0.00,434.00
2023,1,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1692.00,279.00,63.89,2.13,85.26,1.03,126.69,24.00,3.00,15692.00,4189.00,71.00,3184.00,27.00,8221.00
2023,1,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31.00,6.00,0.77,1.00,3.23,0.00,1.00,0.00,0.00,224.00,54.00,39.00,91.00,0.00,40.00
2023,1,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",470.00,97.00,34.21,2.75,39.57,0.00,20.48,0.00,0.00,4590.00,2163.00,132.00,1422.00,0.00,873.00
2023,1,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",24.00,8.00,2.61,0.00,3.86,0.00,1.53,0.00,0.00,304.00,93.00,0.00,88.00,0.00,123.00
2023,1,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60.00,10.00,3.27,1.00,1.64,0.00,4.09,1.00,5.00,434.00,208.00,31.00,32.00,0.00,163.00
2023,1,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",157.00,24.00,5.18,0.00,8.11,0.00,10.71,2.00,0.00,825.00,177.00,0.00,198.00,0.00,450.00
2023,1,AS,Alaska Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",31.00,6.00,3.55,0.00,1.74,0.00,0.71,0.00,0.00,179.00,93.00,0.00,51.00,0.00,35.00
2023,1,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31.00,5.00,0.74,0.00,2.44,0.00,1.82,1.00,0.00,124.00,24.00,0.00,62.00,0.00,38.00
2023,1,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",58.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,1.00,89.00,29.00,0.00,60.00,0.00,0.00
2023,1,AS,Alaska Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",16.00,4.00,0.00,0.00,1.92,0.00,2.08,1.00,0.00,98.00,0.00,0.00,62.00,0.00,36.00
2023,1,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",733.00,190.00,38.47,3.70,71.67,0.38,75.79,13.00,0.00,10770.00,2909.00,439.00,2616.00,6.00,4800.00
2023,1,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31.00,7.00,3.70,0.00,2.33,0.00,0.97,0.00,0.00,438.00,340.00,0.00,62.00,0.00,36.00
2023,1,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31.00,2.00,0.99,0.38,0.64,0.00,0.00,2.00,0.00,227.00,193.00,12.00,22.00,0.00,0.00
2023,1,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",35.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,156.00,156.00,0.00,0.00,0.00,0.00
2023,1,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5804.00,1003.00,218.23,32.95,344.08,6.58,401.16,82.00,10.00,53876.00,13727.00,2290.00,11356.00,274.00,26229.00
2023,1,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1143.00,364.00,52.53,13.64,178.16,0.39,119.28,13.00,5.00,21826.00,2969.00,975.00,9345.00,37.00,8500.00
2023,1,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",92.00,20.00,2.78,0.00,5.08,0.00,12.14,4.00,0.00,761.00,59.00,0.00,135.00,0.00,567.00
2023,1,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",370.00,74.00,22.67,0.33,24.48,0.00,26.53,4.00,1.00,3890.00,1039.00,29.00,709.00,0.00,2113.00
2023,1,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",97.00,21.00,7.89,0.00,5.58,0.00,7.53,0.00,0.00,994.00,501.00,0.00,185.00,0.00,308.00
2023,1,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",147.00,20.00,7.54,0.89,6.52,0.00,5.04,1.00,0.00,739.00,361.00,25.00,188.00,0.00,165.00
2023,1,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",296.00,52.00,16.92,0.00,19.45,1.00,14.63,5.00,1.00,2111.00,983.00,0.00,610.00,22.00,496.00
2023,1,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",31.00,5.00,2.21,0.00,2.79,0.00,0.00,0.00,0.00,216.00,132.00,0.00,84.00,0.00,0.00
2023,1,AS,Alaska Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",31.00,9.00,2.13,0.52,4.00,0.00,2.36,0.00,0.00,263.00,56.00,29.00,109.00,0.00,69.00
2023,1,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",104.00,34.00,12.30,0.00,13.14,0.00,8.55,0.00,0.00,1753.00,476.00,0.00,863.00,0.00,414.00
2023,1,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31.00,5.00,1.00,0.00,2.54,0.00,1.46,0.00,0.00,155.00,15.00,0.00,56.00,0.00,84.00
2023,1,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60.00,10.00,0.57,2.43,1.60,0.00,5.40,5.00,1.00,443.00,17.00,91.00,46.00,0.00,289.00
2023,1,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60.00,8.00,0.42,1.00,0.29,0.00,6.29,0.00,3.00,430.00,23.00,80.00,20.00,0.00,307.00
2023,1,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",44.00,12.00,6.26,0.00,0.59,0.00,5.16,0.00,0.00,815.00,518.00,0.00,27.00,0.00,270.00
2023,1,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",227.00,58.00,24.32,0.16,28.05,0.00,5.46,1.00,1.00,3819.00,1902.00,22.00,1498.00,0.00,397.00
2023,1,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",80.00,29.00,7.12,0.00,16.94,0.00,4.94,1.00,0.00,1440.00,431.00,0.00,637.00,0.00,372.00
2023,1,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",266.00,83.00,43.46,0.20,11.07,0.00,28.27,3.00,1.00,8407.00,4781.00,8.00,409.00,0.00,3209.00
